1.81092
37.1215
40.644
40.1
33.8601
25.0307
12.5592
0
2.64623
40.7122
40.6226
40.4232
39.9484
39.9413
39.8876
33.7683
49.4753
45.9606
45.5192
45.3579
45.246
38.358
29.0042
73.2577
134.757
