1.80701
35.9021
30.3212
22.5216
11.2859
2.95644
3.54283
1.02895
0.288007
42.2075
42.2813
35.7021
26.9094
26.4814
51.8311
78.4906
49.3227
39.9058
32.6516
29.8369
29.637
55.0102
45.1228
27.8133
15.4848
