1.72264
13.2188
6.72855
1.71142
1.92512
0.669799
0.196834
0.0407407
0.0123735
15.2508
15.2055
7.79828
14.394
11.8919
7.38874
4.12853
2.29855
7.68432
3.75414
6.53992
5.50229
3.53467
2.02868
1.14803
1.11925
