1.80602
27.4999
30.6808
30.6994
25.352
12.7948
3.20246
2.74949
0.921784
41.1636
40.7241
40.5738
40.4614
34.323
25.8509
65.8586
121.749
45.8506
45.9356
38.8287
29.3151
28.833
56.1819
84.667
53.4623
