1.89492
40.1731
43.7169
43.1908
36.3746
26.8057
13.4358
0.0
2.85585
44.0773
44.1647
43.5447
43.4731
43.0773
42.9807
36.3172
53.3891
49.5437
49.5056
48.9647
48.7718
41.2392
31.0661
78.9858
144.341
