1.81974
29.6233
34.3115
33.2857
26.4208
13.2073
3.33003
2.84004
0.961256
42.8186
42.7516
42.2845
42.0623
35.5503
26.7573
68.438
125.913
47.9923
47.7584
40.2725
30.4781
29.8236
58.1112
87.6127
55.6911
