1.72818
11.5677
5.89114
1.51674
1.70718
0.594992
0.174714
0.0347835
0.0108628
13.2786
13.3247
6.79477
12.5019
10.345
6.12468
3.43247
1.92381
6.30032
3.46142
5.70718
4.82284
3.10937
1.79358
1.01571
0.990458
